#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
355374:7960,07/10/22 12:22:13,26,HLT_ZeroBias_Alignment_v1,0.000000002,0.000000002
355381:7960,07/10/22 16:11:05,358,HLT_ZeroBias_Alignment_v1,0.000000021,0.000000017
355418:7963,07/11/22 11:05:52,41,HLT_ZeroBias_Alignment_v1,0,0
355419:7963,07/11/22 11:24:08,98,HLT_ZeroBias_Alignment_v1,0,0
355429:7965,07/11/22 14:43:03,48,HLT_ZeroBias_Alignment_v1,0.000000001,0
355435:7966,07/11/22 17:21:08,43,HLT_ZeroBias_Alignment_v1,0.000000005,0.000000003
355442:7966,07/11/22 18:14:11,22,HLT_ZeroBias_Alignment_v1,0.000000002,0.000000002
355443:7966,07/11/22 18:25:07,240,HLT_ZeroBias_Alignment_v1,0,0
355444:7966,07/11/22 19:59:14,153,HLT_ZeroBias_Alignment_v1,0,0
355445:7966,07/11/22 21:00:53,242,HLT_ZeroBias_Alignment_v1,0,0
355454:7967,07/12/22 01:37:54,81,HLT_ZeroBias_Alignment_v1,0.000000007,0.000000006
355455:7967,07/12/22 02:14:05,39,HLT_ZeroBias_Alignment_v1,0.000000003,0.000000003
355456:7967,07/12/22 02:34:24,501,HLT_ZeroBias_Alignment_v1,0.000000039,0.000000038
355558:7969,07/13/22 00:56:21,288,HLT_ZeroBias_Alignment_v1,0.000000033,0.000000031
355559:7969,07/13/22 02:50:34,162,HLT_ZeroBias_Alignment_v1,0.000000019,0.000000018
355679:7978,07/14/22 16:58:45,59,HLT_ZeroBias_Alignment_v1,0.000000003,0.000000003
355680:7978,07/14/22 17:24:25,1651,HLT_ZeroBias_Alignment_v1,0.000000144,0.000000139
355768:8007,07/18/22 03:28:57,45,HLT_ZeroBias_Alignment_v1,0.000000004,0.000000003
355769:8007,07/18/22 03:48:39,541,HLT_ZeroBias_Alignment_v1,0.000000049,0.000000046
355862:8016,07/19/22 18:12:03,13,HLT_ZeroBias_Alignment_v2,0,0
355863:8016,07/19/22 18:19:43,14,HLT_ZeroBias_Alignment_v2,0,0
355870:8017,07/19/22 23:02:43,37,HLT_ZeroBias_Alignment_v2,0.000000003,0.000000002
355871:8017,07/19/22 23:17:54,5,HLT_ZeroBias_Alignment_v2,0,0
355872:8017,07/19/22 23:24:45,1197,HLT_ZeroBias_Alignment_v2,0.000000115,0.000000103
355892:8018,07/20/22 10:25:02,184,HLT_ZeroBias_Alignment_v2,0.000000017,0.000000016
355942:8023,07/21/22 06:46:45,187,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000002
355912:8019,07/20/22 14:18:53,158,HLT_ZeroBias_Alignment_v2,0.000000015,0.000000014
355913:8019,07/20/22 15:22:09,106,HLT_ZeroBias_Alignment_v2,0.000000010,0.000000009
355921:8020,07/20/22 18:50:02,405,HLT_ZeroBias_Alignment_v2,0.000000037,0.000000034
355933:8022,07/21/22 02:06:05,374,HLT_ZeroBias_Alignment_v2,0.000000001,0.000000001
355988:8027,07/21/22 23:03:32,44,HLT_ZeroBias_Alignment_v2,0.000000003,0.000000003
355989:8027,07/21/22 23:23:47,24,HLT_ZeroBias_Alignment_v2,0.000000003,0.000000002
355998:8027,07/22/22 01:35:51,35,HLT_ZeroBias_Alignment_v2,0.000000005,0.000000004
355999:8027,07/22/22 01:51:17,9,HLT_ZeroBias_Alignment_v2,0.000000001,0
356004:8027,07/22/22 04:04:14,19,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000002
356005:8027,07/22/22 04:14:46,187,HLT_ZeroBias_Alignment_v2,0.000000019,0.000000018
356043:8030,07/22/22 18:00:07,65,HLT_ZeroBias_Alignment_v2,0.000000006,0.000000005
356071:8033,07/23/22 12:43:15,155,HLT_ZeroBias_Alignment_v2,0.000000016,0.000000014
356074:8033,07/23/22 15:21:04,26,HLT_ZeroBias_Alignment_v2,0.000000003,0.000000003
356075:8033,07/23/22 15:57:05,125,HLT_ZeroBias_Alignment_v2,0.000000014,0.000000013
356076:8033,07/23/22 16:56:57,152,HLT_ZeroBias_Alignment_v2,0.000000017,0.000000016
356077:8033,07/23/22 17:58:32,472,HLT_ZeroBias_Alignment_v2,0.000000047,0.000000045
356135:8043,07/25/22 11:06:59,26,HLT_ZeroBias_Alignment_v2,0.000000003,0.000000002
356309:8057,07/27/22 17:56:02,124,HLT_ZeroBias_Alignment_v2,0.000000011,0.000000010
356316:8058,07/27/22 21:40:02,141,HLT_ZeroBias_Alignment_v2,0.000000009,0.000000008
356322:8059,07/28/22 01:35:06,19,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000002
356323:8059,07/28/22 01:45:01,649,HLT_ZeroBias_Alignment_v2,0.000000069,0.000000066
356371:8062,07/28/22 16:46:34,16,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000001
356375:8063,07/28/22 19:04:41,68,HLT_ZeroBias_Alignment_v2,0.000000008,0.000000006
356378:8063,07/28/22 20:10:25,295,HLT_ZeroBias_Alignment_v2,0.000000039,0.000000038
356381:8063,07/28/22 22:10:47,1193,HLT_ZeroBias_Alignment_v2,0.000000121,0.000000120
356383:8063,07/29/22 06:04:41,33,HLT_ZeroBias_Alignment_v2,0.000000003,0.000000003
356385:8063,07/29/22 06:26:25,30,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000002
356386:8063,07/29/22 06:41:02,122,HLT_ZeroBias_Alignment_v2,0.000000008,0.000000008
356426:8067,07/29/22 13:50:08,22,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000002
356428:8067,07/29/22 14:11:32,300,HLT_ZeroBias_Alignment_v2,0.000000035,0.000000033
356433:8067,07/29/22 17:20:28,310,HLT_ZeroBias_Alignment_v2,0.000000036,0.000000035
356434:8067,07/29/22 19:22:54,13,HLT_ZeroBias_Alignment_v2,0.000000001,0.000000001
356435:8067,07/29/22 19:31:01,4,HLT_ZeroBias_Alignment_v2,0,0
356446:8068,07/29/22 22:05:30,614,HLT_ZeroBias_Alignment_v2,0.000000070,0.000000068
356523:8076,07/31/22 18:51:42,866,HLT_ZeroBias_Alignment_v2,0.000000095,0.000000093
356531:8076,08/01/22 02:10:15,56,HLT_ZeroBias_Alignment_v2,0.000000005,0.000000005
356563:8078,08/01/22 14:49:18,294,HLT_ZeroBias_Alignment_v2,0.000000031,0.000000030
356568:8079,08/01/22 18:52:46,23,HLT_ZeroBias_Alignment_v2,0.000000002,0.000000002
356569:8079,08/01/22 19:05:00,250,HLT_ZeroBias_Alignment_v2,0.000000027,0.000000026
